epoch,train_loss,val_loss,train_accuracy,val_accuracy
107,0.3740886151790619,0.5433856248855591,0.868929922580719,0.835282027721405
108,0.3747897148132324,0.5449382066726685,0.8690078258514404,0.8338354825973511
109,0.3735715448856354,0.563292920589447,0.869156539440155,0.8296997547149658
110,0.3789079487323761,0.5603879690170288,0.8675012588500977,0.8274751305580139
111,0.3700851798057556,0.5419200658798218,0.8700213432312012,0.8325952291488647
112,0.3679347634315491,0.5649247765541077,0.8707776665687561,0.8306711316108704
113,0.36588895320892334,0.5523622632026672,0.8711060285568237,0.8349058032035828
114,0.36558887362480164,0.5600231885910034,0.8712075352668762,0.8338215351104736
115,0.36498409509658813,0.5362039804458618,0.8714319467544556,0.8375944495201111
116,0.3639886975288391,0.5386741161346436,0.8721274733543396,0.8364662528038025
117,0.3633757531642914,0.5232511162757874,0.8723011612892151,0.8402852416038513
118,0.38604220747947693,0.5186510682106018,0.8652319312095642,0.8435035347938538
119,0.3748491108417511,0.5317242741584778,0.8693209290504456,0.8385940790176392
120,0.3698922097682953,0.5333804488182068,0.8702255487442017,0.8368540406227112
121,0.36209607124328613,0.5318345427513123,0.8726194500923157,0.8400029540061951
122,0.3604075610637665,0.5300872325897217,0.8734347820281982,0.8399884700775146
123,0.36019963026046753,0.5532359480857849,0.8736273050308228,0.8354148268699646
124,0.3628765940666199,0.5284720063209534,0.8722426891326904,0.8388711214065552
125,0.3605949878692627,0.5455964207649231,0.8732284307479858,0.8367745280265808
126,0.3620174825191498,0.5478110313415527,0.8729936480522156,0.8367408514022827
127,0.36594870686531067,0.5231857299804688,0.8716573715209961,0.8392201662063599
128,0.3660518527030945,0.5284500122070312,0.8716291189193726,0.8377015590667725
129,0.36742350459098816,0.5099072456359863,0.8712195158004761,0.8409962058067322
130,0.35896578431129456,0.5252554416656494,0.8736408948898315,0.838982105255127
131,0.35762515664100647,0.5117011070251465,0.8740921020507812,0.8428153991699219
132,0.3558916449546814,0.521915853023529,0.8746236562728882,0.8424094915390015
133,0.3564358949661255,0.5046892166137695,0.8744982481002808,0.8471477627754211
134,0.355084627866745,0.5059112310409546,0.8749881386756897,0.8481693863868713
135,0.3505285680294037,0.529625654220581,0.8762742877006531,0.842681884765625
136,0.35005468130111694,0.5229981541633606,0.8765043616294861,0.8439413905143738
137,0.34906092286109924,0.5357320308685303,0.876929521560669,0.8433021903038025
138,0.3482454717159271,0.5082757472991943,0.8771101832389832,0.8472084999084473
139,0.3470669686794281,0.5239259600639343,0.877254068851471,0.843678891658783
140,0.3485960066318512,0.5239649415016174,0.8765331506729126,0.8444086909294128
141,0.34617727994918823,0.5090086460113525,0.8775520324707031,0.845746636390686
142,0.3461383283138275,0.504649817943573,0.8775374889373779,0.8475988507270813
143,0.3432151675224304,0.523579478263855,0.8786563873291016,0.8451552391052246
144,0.3412378430366516,0.5046195983886719,0.8789332509040833,0.8472970724105835
145,0.34394100308418274,0.5002052187919617,0.8785346746444702,0.8488956689834595
146,0.34622976183891296,0.5199148058891296,0.87767094373703,0.8454000353813171
147,0.34077516198158264,0.5087853670120239,0.8791171312332153,0.8457393050193787
148,0.34272557497024536,0.49702101945877075,0.8784590363502502,0.8495151996612549
149,0.34266752004623413,0.4953174889087677,0.878569483757019,0.8512195348739624
150,0.3390282094478607,0.4888896644115448,0.8799578547477722,0.8514814376831055
151,0.3384177088737488,0.4916660785675049,0.8799309134483337,0.8509219288825989
152,0.34125134348869324,0.4730222821235657,0.8795247673988342,0.855890154838562
153,0.3412116765975952,0.5079614520072937,0.8792738318443298,0.8472183346748352
154,0.3412076532840729,0.4929959177970886,0.8790915012359619,0.8522362112998962
155,0.34014981985092163,0.48787060379981995,0.8793322443962097,0.8533468842506409
156,0.33582809567451477,0.49256768822669983,0.8806387186050415,0.8536901473999023
157,0.3340755105018616,0.4834338128566742,0.8815944194793701,0.8534898161888123
158,0.3347848355770111,0.49944570660591125,0.8809053897857666,0.8519719839096069
159,0.33866003155708313,0.46146202087402344,0.8802089095115662,0.8566084504127502
160,0.35459113121032715,0.5067670941352844,0.8751985430717468,0.8508193492889404
161,0.3453121781349182,0.4851706326007843,0.8780761361122131,0.851620614528656
162,0.33760377764701843,0.5067722201347351,0.8798655271530151,0.8503435254096985
163,0.33579307794570923,0.5101556181907654,0.8808044195175171,0.8509490489959717
164,0.3352222144603729,0.5144360065460205,0.8811976909637451,0.8487683534622192
165,0.33266064524650574,0.5226768851280212,0.8818367123603821,0.8500499129295349
166,0.3339689373970032,0.5199205875396729,0.881213903427124,0.8522832989692688
167,0.3333975076675415,0.5167675018310547,0.8814159035682678,0.8513075709342957
168,0.33944010734558105,0.5054433345794678,0.8800105452537537,0.8505255579948425
169,0.3338267505168915,0.5034299492835999,0.8813442587852478,0.852857768535614
170,0.33358490467071533,0.5218457579612732,0.88156658411026,0.8506540656089783
171,0.3327554762363434,0.5069411993026733,0.8819648027420044,0.8533071279525757
172,0.3291039764881134,0.5119339227676392,0.8828566074371338,0.8530223369598389
173,0.3253522515296936,0.5144206285476685,0.8841082453727722,0.8533124923706055
174,0.325947642326355,0.49338388442993164,0.8839588165283203,0.8561047315597534
175,0.3251027762889862,0.5144922733306885,0.884301483631134,0.8537275195121765
176,0.3233870565891266,0.49838051199913025,0.8845872282981873,0.8572937250137329
177,0.3239494264125824,0.5067432522773743,0.8849252462387085,0.8564336895942688
178,0.3253728747367859,0.49233704805374146,0.88465416431427,0.8554061651229858
179,0.3250301778316498,0.49394938349723816,0.8843777179718018,0.856543779373169
180,0.3244597315788269,0.50477135181427,0.8844166398048401,0.8546773195266724
181,0.32412558794021606,0.5079169869422913,0.8848339319229126,0.8550397753715515
182,0.3190499246120453,0.49512121081352234,0.8860751390457153,0.8574119806289673
183,0.3166062831878662,0.5048726201057434,0.886897087097168,0.856086790561676
184,0.3167125880718231,0.5100051164627075,0.8870420455932617,0.8536213636398315
185,0.31462711095809937,0.5136088132858276,0.8875691294670105,0.8538044691085815
186,0.3166098892688751,0.5121036767959595,0.8871269226074219,0.8537185788154602
187,0.31763777136802673,0.5283931493759155,0.8864776492118835,0.8505164384841919
188,0.31922203302383423,0.5057443380355835,0.886038601398468,0.8557683825492859
189,0.31725209951400757,0.4985862076282501,0.8867049813270569,0.8556742668151855
190,0.3174285590648651,0.5099579691886902,0.886583685874939,0.8556421399116516
191,0.315740168094635,0.5082095265388489,0.8871049880981445,0.8559800982475281
192,0.3157723844051361,0.5109670162200928,0.8876369595527649,0.856013834476471
193,0.31306228041648865,0.5192440152168274,0.8879894614219666,0.8543152213096619
194,0.31165799498558044,0.5029132962226868,0.8886906504631042,0.8557636737823486
195,0.3123103082180023,0.4941907227039337,0.8883877992630005,0.8576076626777649
196,0.31231018900871277,0.5055275559425354,0.8883622288703918,0.8566135168075562
197,0.31016868352890015,0.5122696161270142,0.8891919255256653,0.8557725548744202
198,0.31010904908180237,0.48953717947006226,0.8891580104827881,0.8585885167121887
199,0.3134714663028717,0.5296077132225037,0.8878450989723206,0.8543796539306641
200,0.3102376163005829,0.5193396806716919,0.8889018893241882,0.8549013137817383
201,0.30844393372535706,0.530498743057251,0.8898416757583618,0.8542450666427612
202,0.3075251579284668,0.5364015102386475,0.8896397948265076,0.8542724847793579
203,0.3117749094963074,0.530964195728302,0.8885931968688965,0.8536477088928223
204,0.3127988874912262,0.5188741683959961,0.8883808851242065,0.8548271656036377
205,0.3118826448917389,0.5280702710151672,0.8886262774467468,0.8544195294380188
206,0.31369560956954956,0.5381885170936584,0.8883249759674072,0.853241503238678
207,0.313363254070282,0.52093505859375,0.8885548710823059,0.8555464148521423
208,0.31635966897010803,0.4938806891441345,0.887650191783905,0.8569919466972351
209,0.31596338748931885,0.5104356408119202,0.8877319097518921,0.8548144102096558
210,0.31679999828338623,0.49814894795417786,0.8879544734954834,0.8561435341835022
211,0.3229874074459076,0.48910874128341675,0.8859573006629944,0.8559638857841492
212,0.3292444348335266,0.4853307902812958,0.8840750455856323,0.8551591634750366
213,0.3283049166202545,0.521580696105957,0.8838986158370972,0.8509296178817749
214,0.3228198289871216,0.48480692505836487,0.886039674282074,0.8600136041641235
215,0.31761351227760315,0.49716588854789734,0.8872675895690918,0.8541417717933655
216,0.32054853439331055,0.5007414817810059,0.8860608339309692,0.8565815687179565
217,0.31573188304901123,0.5051385760307312,0.8874502778053284,0.8540459275245667
218,0.31634458899497986,0.499096155166626,0.8874497413635254,0.8544039726257324
219,0.31527793407440186,0.514927864074707,0.8876268863677979,0.8526341319084167
220,0.3129226863384247,0.515679121017456,0.8886210322380066,0.8532249331474304
221,0.3101339340209961,0.5193591713905334,0.8891536593437195,0.8525035977363586
222,0.3105841279029846,0.5316689610481262,0.889439046382904,0.8521085381507874
223,0.30953386425971985,0.5186408758163452,0.8893824815750122,0.8538008332252502
224,0.31128761172294617,0.5273390412330627,0.8889504075050354,0.8488807678222656
225,0.3135811984539032,0.5160430073738098,0.8885183334350586,0.8512312173843384
226,0.31308677792549133,0.5349640250205994,0.8884098529815674,0.847822368144989
227,0.3161945641040802,0.5228443741798401,0.8869398832321167,0.8496279120445251
228,0.31636327505111694,0.5385640859603882,0.8871976733207703,0.8470611572265625
229,0.3159542381763458,0.5445214509963989,0.8871530890464783,0.8482509851455688
230,0.3095557689666748,0.5294047594070435,0.8894522190093994,0.850241482257843
231,0.3079442083835602,0.5312229990959167,0.8901483416557312,0.8498595356941223
232,0.30852481722831726,0.5224533081054688,0.8897824287414551,0.8500342965126038
233,0.30895259976387024,0.5378598570823669,0.8896567225456238,0.847123384475708
234,0.3064555823802948,0.5430709719657898,0.8902881145477295,0.8472533822059631
235,0.3080490231513977,0.5072249174118042,0.8898475766181946,0.8542603254318237
236,0.31130170822143555,0.5167415738105774,0.8894407749176025,0.851085901260376
237,0.3043935298919678,0.5309392213821411,0.8909198641777039,0.8509729504585266
238,0.30192381143569946,0.5282963514328003,0.8917697668075562,0.8520606756210327
239,0.30537351965904236,0.5220593214035034,0.8907384276390076,0.8528616428375244
240,0.3031032383441925,0.5094526410102844,0.8913474678993225,0.8545531630516052
241,0.2992859482765198,0.533218502998352,0.8924989700317383,0.8511191010475159
242,0.30339527130126953,0.524289608001709,0.8913914561271667,0.8513513803482056
243,0.3004903197288513,0.5378590226173401,0.8921900391578674,0.8498691320419312
244,0.300120085477829,0.5387749075889587,0.8923934102058411,0.8447269201278687
245,0.3015515208244324,0.5241631269454956,0.8916739821434021,0.8509261012077332
246,0.30323702096939087,0.5333551168441772,0.8910237550735474,0.8508272171020508
247,0.3032083809375763,0.518110454082489,0.8912408351898193,0.8518723249435425
248,0.3047757148742676,0.5168622732162476,0.8908802270889282,0.852432131767273
249,0.31119561195373535,0.521843671798706,0.8886372447013855,0.852642297744751
250,0.3157489597797394,0.5110291838645935,0.8876532912254333,0.853659987449646
251,0.30657076835632324,0.5537029504776001,0.8901559710502625,0.8438257575035095
252,0.30473631620407104,0.5293070077896118,0.8907064199447632,0.8469287157058716
253,0.3059817850589752,0.5238671898841858,0.890217661857605,0.8523063659667969
254,0.30401894450187683,0.5341209173202515,0.8911025524139404,0.8475383520126343
255,0.3034077286720276,0.5420857071876526,0.8914263248443604,0.8474764227867126
256,0.3025694191455841,0.5125464200973511,0.8914682865142822,0.8571915626525879
257,0.30049973726272583,0.5393604040145874,0.8922702670097351,0.8541748523712158
258,0.3009718060493469,0.5192699432373047,0.8924552798271179,0.8572490215301514
259,0.30044615268707275,0.5309213399887085,0.8925054669380188,0.8553099632263184
260,0.2985990345478058,0.5146957039833069,0.8926670551300049,0.8598833680152893
261,0.29759129881858826,0.5202868580818176,0.8930133581161499,0.8598989844322205
262,0.29655763506889343,0.5265941023826599,0.8936627507209778,0.8584257960319519
263,0.29580262303352356,0.5089976787567139,0.8940034508705139,0.8598912954330444
264,0.29715225100517273,0.5121250152587891,0.893402099609375,0.8612179160118103
265,0.29442059993743896,0.49636366963386536,0.8942035436630249,0.8627815842628479
266,0.29427412152290344,0.5002374053001404,0.8942369222640991,0.8612093925476074
267,0.2952977120876312,0.5002692937850952,0.8942494988441467,0.8617491722106934
268,0.2961990237236023,0.49575379490852356,0.8937678337097168,0.8596966862678528
269,0.291874498128891,0.4962625801563263,0.8951206207275391,0.8606653213500977
270,0.2919755280017853,0.497498482465744,0.8951455354690552,0.8618521690368652
271,0.2900291383266449,0.5075302720069885,0.8956822752952576,0.8602504134178162
272,0.2925613522529602,0.5115745067596436,0.8948090672492981,0.860978901386261
273,0.2937192916870117,0.5113343000411987,0.8948619365692139,0.8601968884468079
274,0.29116448760032654,0.5139359831809998,0.8952573537826538,0.8610783219337463
275,0.28898856043815613,0.4938181936740875,0.8959875702857971,0.8627123236656189
276,0.28836867213249207,0.5104274749755859,0.8961388468742371,0.8591207265853882
277,0.2915772497653961,0.5233075022697449,0.8951752781867981,0.8595231175422668
278,0.28958824276924133,0.516123354434967,0.8959160447120667,0.8593264818191528
279,0.2915675640106201,0.5146504640579224,0.8948898911476135,0.8588376045227051
280,0.29687270522117615,0.49414482712745667,0.8934950828552246,0.8605512976646423
281,0.29692724347114563,0.5222545862197876,0.8933902978897095,0.8584734201431274
282,0.2939385771751404,0.5115697979927063,0.8947106003761292,0.8593970537185669
283,0.29312360286712646,0.5085206627845764,0.8947633504867554,0.8596445918083191
284,0.29396671056747437,0.5080387592315674,0.894430935382843,0.8599275350570679
285,0.29098567366600037,0.5241571664810181,0.8956298828125,0.8588736057281494
286,0.2897304594516754,0.5103151798248291,0.8957918882369995,0.8608885407447815
287,0.288707435131073,0.5078336000442505,0.8961840271949768,0.8610503077507019
288,0.288399338722229,0.5129439234733582,0.8964393138885498,0.860424816608429
289,0.28875160217285156,0.5337305665016174,0.8963491916656494,0.8579074144363403
290,0.28808632493019104,0.5293037295341492,0.8964431881904602,0.8591713309288025
291,0.2891792058944702,0.5302200317382812,0.89634108543396,0.8573666214942932
292,0.2871468961238861,0.5380284786224365,0.8969520926475525,0.8588011860847473
293,0.2881929576396942,0.5298079252243042,0.8967980742454529,0.8580367565155029
294,0.2889803946018219,0.5314620733261108,0.8962966799736023,0.859764039516449
295,0.28643593192100525,0.5190272927284241,0.8970779180526733,0.8606698513031006
296,0.2870524823665619,0.510695219039917,0.8970487713813782,0.8603114485740662
297,0.28961730003356934,0.5128182768821716,0.896210253238678,0.8613075017929077
298,0.2864590287208557,0.5216936469078064,0.8970017433166504,0.8594967126846313
299,0.2892162799835205,0.5157163739204407,0.8965050578117371,0.8599460124969482
300,0.2894440293312073,0.5194312930107117,0.8961876034736633,0.8598580956459045
